0 5.10572
0.12 4.09424
0.24 1.81829
0.36 -1.13726
0.48 -3.68363
0.6 -4.94639
0.72 -4.48038
0.84 -2.44947
0.96 0.437169
1.08 3.17108
1.2 4.79724
1.32 4.74759
1.44 3.03947
1.56 0.269574
1.68 -2.59449
1.8 -4.55223
1.92 -4.91974
2.04 -3.56865
2.16 -0.970901
2.28 1.96591
2.4 4.21636
2.52 4.99245
2.64 4.02999
2.76 1.63939
2.88 -1.24794
3 -3.98281
