0 5.72287
0.2 2.48254
0.4 -2.01357
0.6 -4.93351
0.8 -3.24389
1 1.4084
1.2 4.77111
1.4 3.74583
1.6 -0.722842
1.8 -4.52749
2 -4.16789
2.2 0.0174133
2.4 4.20996
2.6 4.44511
2.8 0.917296
3 -4.66249
