t numerical exact
0 10 10
0.05 6.41217 6.41001
0.1 4.21838 4.21575
0.15 2.87127 2.86888
0.2 2.03868 2.03675
0.25 1.51904 1.51757
0.3 1.18997 1.1889
0.35 0.977225 0.976465
0.4 0.83569 0.835161
0.45 0.737972 0.737609
0.5 0.667418 0.667172
0.55 0.613896 0.613731
0.6 0.571232 0.57112
0.65 0.535651 0.535577
0.7 0.504842 0.504792
0.75 0.477378 0.477344
0.8 0.452371 0.452348
